id,class,folder,signer,fps,video_length,n_frames,fframe_shape,lframe_shape,word_boundaries
2251,c012,c012_129,13,29.87846049966239,5.924,177,"(360, 640, 3)","(64, 64, 3)","48,101,159"
2252,c013,c013_121,13,29.761904761904763,3.024,90,"(360, 640, 3)","(64, 64, 3)","37,70"
2253,c013,c013_122,13,29.78339350180505,3.324,99,"(360, 640, 3)","(64, 64, 3)","46,79"
2254,c013,c013_123,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","44,79"
2255,c013,c013_124,13,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","48,84"
2256,c013,c013_125,13,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","48,88"
2257,c013,c013_126,13,29.761904761904763,3.024,90,"(360, 640, 3)","(64, 64, 3)","43,77"
2258,c013,c013_127,13,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","47,86"
2259,c013,c013_128,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","44,83"
2260,c013,c013_129,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","49,84"
2261,c014,c014_121,13,29.806659505907625,3.724,111,"(360, 640, 3)","(64, 64, 3)","39,91"
2262,c014,c014_122,13,29.816513761467892,3.924,117,"(360, 640, 3)","(64, 64, 3)","34,97"
2263,c014,c014_123,13,29.806659505907625,3.724,111,"(360, 640, 3)","(64, 64, 3)","39,91"
2264,c014,c014_124,13,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","42,93"
2265,c014,c014_125,13,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","39,92"
2266,c014,c014_126,13,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","40,91"
2267,c014,c014_127,13,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","42,90"
2268,c014,c014_128,13,29.833487511563373,4.324,129,"(360, 640, 3)","(64, 64, 3)","41,98"
2269,c014,c014_129,13,29.82954545454545,4.224,126,"(360, 640, 3)","(64, 64, 3)","43,109"
2270,c015,c015_121,13,29.75376196990425,2.924,87,"(360, 640, 3)","(64, 64, 3)","39,69"
2271,c015,c015_122,13,29.75376196990425,2.924,87,"(360, 640, 3)","(64, 64, 3)","41,68"
2272,c015,c015_123,13,29.72560975609756,2.624,78,"(360, 640, 3)","(64, 64, 3)","38,61"
2273,c015,c015_124,13,29.761904761904763,3.024,90,"(360, 640, 3)","(64, 64, 3)","37,71"
2274,c015,c015_125,13,29.761904761904763,3.024,90,"(360, 640, 3)","(64, 64, 3)","34,69"
2275,c015,c015_126,13,29.761904761904763,3.024,90,"(360, 640, 3)","(64, 64, 3)","35,67"
2276,c015,c015_127,13,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","44,81"
2277,c015,c015_128,13,29.761904761904763,3.024,90,"(360, 640, 3)","(64, 64, 3)","37,71"
2278,c015,c015_129,13,29.761904761904763,3.024,90,"(360, 640, 3)","(64, 64, 3)","35,70"
2279,c016,c016_121,13,29.78339350180505,3.324,99,"(360, 640, 3)","(64, 64, 3)","40,82"
2280,c016,c016_122,13,29.769526248399487,3.124,93,"(360, 640, 3)","(64, 64, 3)","35,70"
2281,c016,c016_123,13,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","46,80"
2282,c016,c016_124,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","43,82"
2283,c016,c016_125,13,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","44,82"
2284,c016,c016_126,13,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","43,79"
2285,c016,c016_127,13,29.77667493796525,3.224,96,"(360, 640, 3)","(64, 64, 3)","39,74"
2286,c016,c016_128,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","43,86"
2287,c016,c016_129,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","43,80"
2288,c017,c017_121,13,29.72560975609756,2.624,78,"(360, 640, 3)","(64, 64, 3)","30,57"
2289,c017,c017_122,13,29.75376196990425,2.924,87,"(360, 640, 3)","(64, 64, 3)","35,65"
2290,c017,c017_123,13,29.77667493796525,3.224,96,"(360, 640, 3)","(64, 64, 3)","39,72"
2291,c017,c017_124,13,29.769526248399487,3.124,93,"(360, 640, 3)","(64, 64, 3)","41,72"
2292,c017,c017_125,13,29.769526248399487,3.124,93,"(360, 640, 3)","(64, 64, 3)","41,75"
2293,c017,c017_126,13,29.75376196990425,2.924,87,"(360, 640, 3)","(64, 64, 3)","33,67"
2294,c017,c017_127,13,29.75376196990425,2.924,87,"(360, 640, 3)","(64, 64, 3)","38,70"
2295,c017,c017_128,13,29.761904761904763,3.024,90,"(360, 640, 3)","(64, 64, 3)","37,68"
2296,c017,c017_129,13,29.75376196990425,2.924,87,"(360, 640, 3)","(64, 64, 3)","41,71"
2297,c018,c018_121,13,29.825412221144518,4.124,123,"(360, 640, 3)","(64, 64, 3)","33,65,97"
2298,c018,c018_122,13,29.837251356238696,4.424,132,"(360, 640, 3)","(64, 64, 3)","33,75,107"
2299,c018,c018_123,13,29.840848806366054,4.524,135,"(360, 640, 3)","(64, 64, 3)","34,74,108"
2300,c018,c018_124,13,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","44,83,114"
2301,c018,c018_125,13,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","39,78,110"
2302,c018,c018_126,13,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","37,76,111"
2303,c018,c018_127,13,29.85668789808917,5.024,150,"(360, 640, 3)","(64, 64, 3)","45,88,125"
2304,c018,c018_128,13,29.82954545454545,4.224,126,"(360, 640, 3)","(64, 64, 3)","32,70,102"
2305,c018,c018_129,13,29.847586790855214,4.724,141,"(360, 640, 3)","(64, 64, 3)","34,79,112"
2306,c019,c019_121,13,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","42,76,123"
2307,c019,c019_122,13,29.840848806366054,4.524,135,"(360, 640, 3)","(64, 64, 3)","45,77,118"
2308,c019,c019_123,13,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","39,73,118"
2309,c019,c019_124,13,29.85074626865672,4.824,144,"(360, 640, 3)","(64, 64, 3)","47,83,125"
2310,c019,c019_125,13,29.847586790855214,4.724,141,"(360, 640, 3)","(64, 64, 3)","45,82,121"
2311,c019,c019_126,13,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","39,83,122"
2312,c019,c019_127,13,29.840848806366054,4.524,135,"(360, 640, 3)","(64, 64, 3)","39,75,117"
2313,c019,c019_128,13,29.85668789808917,5.024,150,"(360, 640, 3)","(64, 64, 3)","44,86,134"
2314,c019,c019_129,13,29.847586790855214,4.724,141,"(360, 640, 3)","(64, 64, 3)","39,83,121"
2315,c020,c020_121,13,29.702970297029704,2.424,72,"(360, 640, 3)","(64, 64, 3)","25,55"
2316,c020,c020_122,13,29.73568281938325,2.724,81,"(360, 640, 3)","(64, 64, 3)","27,63"
2317,c020,c020_123,13,29.714738510301107,2.524,75,"(360, 640, 3)","(64, 64, 3)","27,57"
2318,c020,c020_124,13,29.73568281938325,2.724,81,"(360, 640, 3)","(64, 64, 3)","31,63"
2319,c020,c020_125,13,29.75376196990425,2.924,87,"(360, 640, 3)","(64, 64, 3)","28,68"
2320,c020,c020_126,13,29.745042492917854,2.824,84,"(360, 640, 3)","(64, 64, 3)","30,66"
2321,c020,c020_127,13,29.72560975609756,2.624,78,"(360, 640, 3)","(64, 64, 3)","26,62"
2322,c020,c020_128,13,29.77667493796525,3.224,96,"(360, 640, 3)","(64, 64, 3)","30,71"
2323,c020,c020_129,13,29.73568281938325,2.724,81,"(360, 640, 3)","(64, 64, 3)","28,63"
2324,c021,c021_121,13,29.837251356238696,4.424,132,"(360, 640, 3)","(64, 64, 3)","37,67,115"
2325,c021,c021_122,13,29.85074626865672,4.824,144,"(360, 640, 3)","(64, 64, 3)","35,66,128"
2326,c021,c021_123,13,29.871977240398287,5.624,168,"(360, 640, 3)","(64, 64, 3)","39,71,148"
2327,c021,c021_124,13,29.825412221144518,4.124,123,"(360, 640, 3)","(64, 64, 3)","26,54,102"
2328,c021,c021_125,13,29.87637362637363,5.824,174,"(360, 640, 3)","(64, 64, 3)","31,58,131"
2329,c021,c021_126,13,29.887920298879198,6.424,192,"(360, 640, 3)","(64, 64, 3)","38,69,174"
2330,c021,c021_127,13,29.85668789808917,5.024,150,"(360, 640, 3)","(64, 64, 3)","43,75,129"
2331,c021,c021_128,13,29.84429065743945,4.624,138,"(360, 640, 3)","(64, 64, 3)","35,61,116"
2332,c021,c021_129,13,29.86725663716814,5.424,162,"(360, 640, 3)","(64, 64, 3)","41,79,144"
2333,c022,c022_121,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","39,85"
2334,c022,c022_122,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","39,85"
2335,c022,c022_123,13,29.806659505907625,3.724,111,"(360, 640, 3)","(64, 64, 3)","43,90"
2336,c022,c022_124,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","41,83"
2337,c022,c022_125,13,29.78339350180505,3.324,99,"(360, 640, 3)","(64, 64, 3)","42,81"
2338,c022,c022_126,13,29.78339350180505,3.324,99,"(360, 640, 3)","(64, 64, 3)","40,80"
2339,c022,c022_127,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","44,83"
2340,c022,c022_128,13,29.78971962616823,3.424,102,"(360, 640, 3)","(64, 64, 3)","45,84"
2341,c022,c022_129,13,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","42,86"
2342,c001,c001_131,14,29.573018773882705,6.019,178,"(360, 640, 3)","(64, 64, 3)","45,93,164"
2343,c001,c001_132,14,29.70954356846473,6.025,179,"(360, 640, 3)","(64, 64, 3)","50,95,162"
2344,c001,c001_133,14,29.550827423167853,5.9220000000000015,175,"(360, 640, 3)","(64, 64, 3)","45,85,162"
2345,c001,c001_134,14,29.67643116982577,5.223,155,"(360, 640, 3)","(64, 64, 3)","41,80,142"
2346,c001,c001_135,14,29.70470033199371,5.723,170,"(360, 640, 3)","(64, 64, 3)","46,87,156"
2347,c001,c001_136,14,29.518290474465772,5.522,163,"(360, 640, 3)","(64, 64, 3)","43,88,149"
2348,c001,c001_137,14,29.51127819548872,5.32,157,"(360, 640, 3)","(64, 64, 3)","42,82,143"
2349,c001,c001_138,14,29.516826471141194,5.319,157,"(360, 640, 3)","(64, 64, 3)","44,87,142"
2350,c001,c001_139,14,29.466966966966964,5.3279999999999985,157,"(360, 640, 3)","(64, 64, 3)","45,84,144"
2351,c002,c002_131,14,29.818496110630946,4.628,138,"(360, 640, 3)","(64, 64, 3)","46,117"
2352,c002,c002_132,14,29.87921169739352,4.7189999999999985,141,"(360, 640, 3)","(64, 64, 3)","48,121"
2353,c002,c002_133,14,29.85377741673436,4.924,147,"(360, 640, 3)","(64, 64, 3)","53,125"
2354,c002,c002_134,14,30.01544912822777,4.5310000000000015,136,"(360, 640, 3)","(64, 64, 3)","50,115"
2355,c002,c002_135,14,30.015115525804358,4.631,139,"(360, 640, 3)","(64, 64, 3)","50,119"
2356,c002,c002_136,14,30.014796026210107,4.731,142,"(360, 640, 3)","(64, 64, 3)","45,119"
2357,c002,c002_137,14,29.978586723768736,4.203,126,"(360, 640, 3)","(64, 64, 3)","42,104"
2358,c002,c002_138,14,30.01780717374714,3.931,118,"(360, 640, 3)","(64, 64, 3)","44,97"
2359,c002,c002_139,14,30.01827199164709,3.831,115,"(360, 640, 3)","(64, 64, 3)","43,93"
2360,c003,c003_131,14,29.7029702970297,3.333,99,"(360, 640, 3)","(64, 64, 3)","45,86"
2361,c003,c003_132,14,29.4756438101148,3.2230000000000003,95,"(360, 640, 3)","(64, 64, 3)","41,83"
2362,c003,c003_133,14,29.68460111317254,3.234,96,"(360, 640, 3)","(64, 64, 3)","40,78"
2363,c003,c003_134,14,29.28533046749061,3.722,109,"(360, 640, 3)","(64, 64, 3)","41,90"
2364,c003,c003_135,14,29.566744730679158,3.4160000000000004,101,"(360, 640, 3)","(64, 64, 3)","44,91"
2365,c003,c003_136,14,29.7029702970297,3.333,99,"(360, 640, 3)","(64, 64, 3)","45,84"
2366,c003,c003_137,14,29.643073200241986,3.306,98,"(360, 640, 3)","(64, 64, 3)","44,83"
2367,c003,c003_138,14,29.25687536571094,3.418,100,"(360, 640, 3)","(64, 64, 3)","43,87"
2368,c003,c003_139,14,29.174425822470518,3.222,94,"(360, 640, 3)","(64, 64, 3)","39,78"
2369,c004,c004_131,14,29.32298404484693,2.319,68,"(360, 640, 3)","(64, 64, 3)",49
2370,c004,c004_132,14,29.310344827586214,2.32,68,"(360, 640, 3)","(64, 64, 3)",52
2371,c004,c004_133,14,29.67848309975268,2.426,72,"(360, 640, 3)","(64, 64, 3)",53
2372,c004,c004_134,14,29.20962199312715,2.3280000000000003,68,"(360, 640, 3)","(64, 64, 3)",53
2373,c004,c004_135,14,29.2177191328935,2.122,62,"(360, 640, 3)","(64, 64, 3)",43
2374,c004,c004_136,14,29.25292529252925,2.222,65,"(360, 640, 3)","(64, 64, 3)",41
2375,c004,c004_137,14,29.36311000827129,2.418,71,"(360, 640, 3)","(64, 64, 3)",49
2376,c004,c004_138,14,28.802880288028803,2.222,64,"(360, 640, 3)","(64, 64, 3)",41
2377,c004,c004_139,14,29.690189328743553,2.324,69,"(360, 640, 3)","(64, 64, 3)",43
2378,c005,c005_131,14,29.67590784849668,5.122000000000001,152,"(360, 640, 3)","(64, 64, 3)","39,79,132"
2379,c005,c005_132,14,29.431741000679196,4.417,130,"(360, 640, 3)","(64, 64, 3)","37,76,112"
2380,c005,c005_133,14,29.648454044896226,4.722,140,"(360, 640, 3)","(64, 64, 3)","37,72,110"
2381,c005,c005_134,14,29.349112426035514,4.225,124,"(360, 640, 3)","(64, 64, 3)","32,75,107"
2382,c005,c005_135,14,29.442914636729498,4.721,139,"(360, 640, 3)","(64, 64, 3)","34,73,123"
2383,c005,c005_136,14,29.45273631840796,5.025,148,"(360, 640, 3)","(64, 64, 3)","33,74,129"
2384,c005,c005_137,14,29.37774693499885,4.323,127,"(360, 640, 3)","(64, 64, 3)","36,76,112"
2385,c005,c005_138,14,29.372791519434628,4.5280000000000005,133,"(360, 640, 3)","(64, 64, 3)","34,73,112"
2386,c005,c005_139,14,29.655744504355038,4.822,143,"(360, 640, 3)","(64, 64, 3)","32,65,129"
2387,c006,c006_131,14,29.7723292469352,3.426,102,"(360, 640, 3)","(64, 64, 3)","38,94"
2388,c006,c006_132,14,29.807130333138513,3.422,102,"(360, 640, 3)","(64, 64, 3)","43,96"
2389,c006,c006_133,14,29.833284586136298,3.419,102,"(360, 640, 3)","(64, 64, 3)","34,92"
2390,c006,c006_134,14,29.781601588352085,3.022,90,"(360, 640, 3)","(64, 64, 3)","39,87"
2391,c006,c006_135,14,30.013192612137203,3.032,91,"(360, 640, 3)","(64, 64, 3)","37,88"
2392,c006,c006_136,14,30.01277139208173,3.132,94,"(360, 640, 3)","(64, 64, 3)","36,85"
2393,c006,c006_137,14,29.788597053171053,3.122,93,"(360, 640, 3)","(64, 64, 3)","33,84"
2394,c006,c006_138,14,29.804408568767467,3.221,96,"(360, 640, 3)","(64, 64, 3)","33,83"
2395,c006,c006_139,14,30.012376237623762,3.232,97,"(360, 640, 3)","(64, 64, 3)","36,84"
2396,c007,c007_131,14,29.836609045702108,4.223,126,"(360, 640, 3)","(64, 64, 3)","38,109"
2397,c007,c007_132,14,29.836609045702108,4.223,126,"(360, 640, 3)","(64, 64, 3)","35,109"
2398,c007,c007_133,14,29.62277250636427,4.3210000000000015,128,"(360, 640, 3)","(64, 64, 3)","41,109"
2399,c007,c007_134,14,29.58292919495636,4.124,122,"(360, 640, 3)","(64, 64, 3)","32,106"
2400,c007,c007_135,14,29.64192553948305,4.217,125,"(360, 640, 3)","(64, 64, 3)","35,108"
2401,c007,c007_136,14,29.568589432864762,4.126,122,"(360, 640, 3)","(64, 64, 3)","35,107"
2402,c007,c007_137,14,29.84038861901457,4.323,129,"(360, 640, 3)","(64, 64, 3)","36,110"
2403,c007,c007_138,14,29.837251356238696,4.424,132,"(360, 640, 3)","(64, 64, 3)","40,115"
2404,c007,c007_139,14,29.837251356238696,4.424,132,"(360, 640, 3)","(64, 64, 3)","40,113"
2405,c008,c008_131,14,29.64726249729496,4.621,137,"(360, 640, 3)","(64, 64, 3)","47,126"
2406,c008,c008_132,14,29.41798941798942,4.725,139,"(360, 640, 3)","(64, 64, 3)","44,121"
2407,c008,c008_133,14,29.418420457117,4.419,130,"(360, 640, 3)","(64, 64, 3)","36,112"
2408,c008,c008_134,14,29.623360135421077,4.726,140,"(360, 640, 3)","(64, 64, 3)","44,118"
2409,c008,c008_135,14,29.61709329384387,4.727,140,"(360, 640, 3)","(64, 64, 3)","46,125"
2410,c008,c008_136,14,29.354682193110147,4.122,121,"(360, 640, 3)","(64, 64, 3)","32,106"
2411,c008,c008_137,14,29.631305134584927,4.421,131,"(360, 640, 3)","(64, 64, 3)","42,118"
2412,c008,c008_138,14,29.646238166417536,4.0139999999999985,119,"(360, 640, 3)","(64, 64, 3)","32,106"
2413,c008,c008_139,14,29.59010429299053,4.123,122,"(360, 640, 3)","(64, 64, 3)","35,104"
2414,c009,c009_131,14,29.28373565492679,2.527,74,"(360, 640, 3)","(64, 64, 3)",54
2415,c009,c009_132,14,29.38840349483717,2.518,74,"(360, 640, 3)","(64, 64, 3)",55
2416,c009,c009_133,14,29.285099052540907,2.322,68,"(360, 640, 3)","(64, 64, 3)",50
2417,c009,c009_134,14,29.74137931034483,2.32,69,"(360, 640, 3)","(64, 64, 3)",46
2418,c009,c009_135,14,29.731005191127892,2.119,63,"(360, 640, 3)","(64, 64, 3)",44
2419,c009,c009_136,14,29.688972667294998,2.122,63,"(360, 640, 3)","(64, 64, 3)",42
2420,c009,c009_137,14,29.702970297029704,2.222,66,"(360, 640, 3)","(64, 64, 3)",43
2421,c009,c009_138,14,29.71576227390181,2.322,69,"(360, 640, 3)","(64, 64, 3)",40
2422,c009,c009_139,14,29.656607700312176,1.922,57,"(360, 640, 3)","(64, 64, 3)",44
2423,c010,c010_131,14,29.244747302668944,3.522,103,"(360, 640, 3)","(64, 64, 3)","46,90"
2424,c010,c010_132,14,29.23035666398498,3.729,109,"(360, 640, 3)","(64, 64, 3)","41,96"
2425,c010,c010_133,14,29.65631929046563,3.608,107,"(360, 640, 3)","(64, 64, 3)","52,94"
2426,c010,c010_134,14,29.222676797194623,3.422,100,"(360, 640, 3)","(64, 64, 3)","43,88"
2427,c010,c010_135,14,29.306054741498478,3.617,106,"(360, 640, 3)","(64, 64, 3)","43,90"
2428,c010,c010_136,14,29.56567242281528,3.822,113,"(360, 640, 3)","(64, 64, 3)","54,96"
2429,c010,c010_137,14,29.562251279135875,3.518,104,"(360, 640, 3)","(64, 64, 3)","47,90"
2430,c010,c010_138,14,29.38797519547048,3.709,109,"(360, 640, 3)","(64, 64, 3)","51,94"
2431,c010,c010_139,14,29.561945713517872,3.721,110,"(360, 640, 3)","(64, 64, 3)","53,95"
2432,c011,c011_131,14,29.67848309975268,2.426,72,"(360, 640, 3)","(64, 64, 3)",54
2433,c011,c011_132,14,29.636281993713517,2.227,66,"(360, 640, 3)","(64, 64, 3)",48
2434,c011,c011_133,14,29.689608636977052,2.2230000000000003,66,"(360, 640, 3)","(64, 64, 3)",44
2435,c011,c011_134,14,29.27249246663797,2.323,68,"(360, 640, 3)","(64, 64, 3)",47
2436,c011,c011_135,14,29.285099052540907,2.322,68,"(360, 640, 3)","(64, 64, 3)",45
2437,c011,c011_136,14,29.2177191328935,2.122,62,"(360, 640, 3)","(64, 64, 3)",46
2438,c011,c011_137,14,29.285099052540907,2.322,68,"(360, 640, 3)","(64, 64, 3)",50
2439,c011,c011_138,14,29.411764705882355,2.312,68,"(360, 640, 3)","(64, 64, 3)",45
2440,c011,c011_139,14,29.29247408742677,2.219,65,"(360, 640, 3)","(64, 64, 3)",43
2441,c012,c012_131,14,29.53020134228188,5.215,154,"(360, 640, 3)","(64, 64, 3)","41,78,140"
2442,c012,c012_132,14,29.670750382848396,5.224,155,"(360, 640, 3)","(64, 64, 3)","37,74,138"
2443,c012,c012_133,14,29.518290474465772,5.522,163,"(360, 640, 3)","(64, 64, 3)","37,76,146"
2444,c012,c012_134,14,29.49061662198391,5.222,154,"(360, 640, 3)","(64, 64, 3)","38,76,140"
2445,c012,c012_135,14,29.727187206020695,5.315,158,"(360, 640, 3)","(64, 64, 3)","45,82,145"
2446,c012,c012_136,14,29.55854126679463,5.21,154,"(360, 640, 3)","(64, 64, 3)","39,75,137"
2447,c012,c012_137,14,29.501915708812266,5.22,154,"(360, 640, 3)","(64, 64, 3)","43,77,137"
2448,c012,c012_138,14,29.50756849971259,5.2189999999999985,154,"(360, 640, 3)","(64, 64, 3)","40,73,140"
2449,c012,c012_139,14,29.68211413251628,5.222,155,"(360, 640, 3)","(64, 64, 3)","41,74,141"
2450,c013,c013_131,14,29.554003224073075,3.722,110,"(360, 640, 3)","(64, 64, 3)","43,89"
2451,c013,c013_132,14,29.36053744712615,4.019,118,"(360, 640, 3)","(64, 64, 3)","41,98"
2452,c013,c013_133,14,29.59183673469388,3.92,116,"(360, 640, 3)","(64, 64, 3)","47,98"
2453,c013,c013_134,14,29.550209205020924,3.824,113,"(360, 640, 3)","(64, 64, 3)","46,95"
2454,c013,c013_135,14,29.541689674213142,3.622,107,"(360, 640, 3)","(64, 64, 3)","41,87"
2455,c013,c013_136,14,29.47368421052632,3.325,98,"(360, 640, 3)","(64, 64, 3)","36,80"
2456,c013,c013_137,14,29.55385052571753,3.519,104,"(360, 640, 3)","(64, 64, 3)","44,87"
2457,c013,c013_138,14,29.74628171478565,3.429,102,"(360, 640, 3)","(64, 64, 3)","43,86"
2458,c013,c013_139,14,29.51490356516657,3.422,101,"(360, 640, 3)","(64, 64, 3)","41,88"
2459,c014,c014_131,14,29.8237686398554,4.426,132,"(360, 640, 3)","(64, 64, 3)","55,120"
2460,c014,c014_132,14,30.022573363431157,4.43,133,"(360, 640, 3)","(64, 64, 3)","51,118"
2461,c014,c014_133,14,30.02421307506053,4.13,124,"(360, 640, 3)","(64, 64, 3)","49,111"
2462,c014,c014_134,14,29.857204673301602,4.622,138,"(360, 640, 3)","(64, 64, 3)","50,120"
2463,c014,c014_135,14,29.88878591288229,4.316,129,"(360, 640, 3)","(64, 64, 3)","47,116"
2464,c014,c014_136,14,29.818181818181817,4.125,123,"(360, 640, 3)","(64, 64, 3)","44,110"
2465,c014,c014_137,14,29.912451361867703,4.112,123,"(360, 640, 3)","(64, 64, 3)","41,108"
2466,c014,c014_138,14,29.767666989351405,4.132,123,"(360, 640, 3)","(64, 64, 3)","44,106"
2467,c014,c014_139,14,30.0,4.4,132,"(360, 640, 3)","(64, 64, 3)","47,114"
2468,c015,c015_131,14,29.59728287239205,4.122,122,"(360, 640, 3)","(64, 64, 3)","49,104"
2469,c015,c015_132,14,29.61591855622397,4.322,128,"(360, 640, 3)","(64, 64, 3)","45,94"
2470,c015,c015_133,14,29.554003224073075,3.722,110,"(360, 640, 3)","(64, 64, 3)","44,90"
2471,c015,c015_134,14,29.773156899810964,4.232,126,"(360, 640, 3)","(64, 64, 3)","38,106"
2472,c015,c015_135,14,29.533535743858682,3.623,107,"(360, 640, 3)","(64, 64, 3)","36,87"
2473,c015,c015_136,14,29.584289722009693,3.921,116,"(360, 640, 3)","(64, 64, 3)","46,97"
2474,c015,c015_137,14,29.561945713517872,3.721,110,"(360, 640, 3)","(64, 64, 3)","40,92"
2475,c015,c015_138,14,29.487945805937446,5.019,148,"(360, 640, 3)","(64, 64, 3)","46,134"
2476,c015,c015_139,14,29.561671763506627,3.924,116,"(360, 640, 3)","(64, 64, 3)","46,101"
2477,c016,c016_131,14,29.59728287239205,4.122,122,"(360, 640, 3)","(64, 64, 3)","57,108"
2478,c016,c016_132,14,29.57991548595575,4.023,119,"(360, 640, 3)","(64, 64, 3)","56,102"
2479,c016,c016_133,14,29.281767955801104,3.62,106,"(360, 640, 3)","(64, 64, 3)","49,92"
2480,c016,c016_134,14,29.47658402203857,3.63,107,"(360, 640, 3)","(64, 64, 3)","45,92"
2481,c016,c016_135,14,29.282576866764273,3.415,100,"(360, 640, 3)","(64, 64, 3)","46,83"
2482,c016,c016_136,14,29.203288914091296,3.527,103,"(360, 640, 3)","(64, 64, 3)","46,89"
2483,c016,c016_137,14,29.528676888131752,3.522,104,"(360, 640, 3)","(64, 64, 3)","42,83"
2484,c016,c016_138,14,29.316837009144702,3.718,109,"(360, 640, 3)","(64, 64, 3)","37,89"
2485,c016,c016_139,14,29.13752913752914,3.432,100,"(360, 640, 3)","(64, 64, 3)","38,86"
2486,c017,c017_131,14,29.61591855622397,4.322,128,"(360, 640, 3)","(64, 64, 3)","61,111"
2487,c017,c017_132,14,29.807904614705233,4.529,135,"(360, 640, 3)","(64, 64, 3)","54,113"
2488,c017,c017_133,14,29.80891719745223,3.925,117,"(360, 640, 3)","(64, 64, 3)","46,96"
2489,c017,c017_134,14,29.803921568627448,3.825,114,"(360, 640, 3)","(64, 64, 3)","48,94"
2490,c017,c017_135,14,29.76026453568476,3.629,108,"(360, 640, 3)","(64, 64, 3)","45,88"
2491,c017,c017_136,14,29.71396834212719,3.6010000000000004,107,"(360, 640, 3)","(64, 64, 3)","42,87"
2492,c017,c017_137,14,29.80891719745223,3.925,117,"(360, 640, 3)","(64, 64, 3)","47,96"
2493,c017,c017_138,14,29.728941999417078,3.431,102,"(360, 640, 3)","(64, 64, 3)","37,84"
2494,c017,c017_139,14,29.803921568627448,3.825,114,"(360, 640, 3)","(64, 64, 3)","51,97"
2495,c018,c018_131,14,29.345933847301666,4.021,118,"(360, 640, 3)","(64, 64, 3)","37,77,105"
2496,c018,c018_132,14,29.384544192503466,4.322,127,"(360, 640, 3)","(64, 64, 3)","40,79,113"
